연도,월,일,순위,영화명,매출액,매출액_점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사,개봉일
2005,8,4,1,웰컴 투 동막골,40328508500,0.052,6436508,356,72108,한국,한국,(주)쇼박스,2005-08-04T00:00:00Z
2005,9,7,2,가문의 위기(가문의 영광2),28622355500,0.037,4529876,351,61009,한국,한국,(주)쇼박스,2005-09-07T00:00:00Z
2005,1,27,3,말아톤,26284943000,0.034,4196840,238,59493,한국,한국,(주)쇼박스,2005-01-27T00:00:00Z
2005,12,1,4,해리 포터와 불의 잔,20628374500,0.026,3301353,504,40260,미국,미국,워너브러더스 코리아(주),2005-12-01T00:00:00Z
2005,7,21,5,아일랜드,20363994500,0.026,3218811,340,35990,미국,미국,워너브러더스 코리아(주),2005-07-21T00:00:00Z
2005,1,27,6,공공의 적 2,20091127000,0.026,3134421,299,40642,한국,한국,(주)시네마서비스,2005-01-27T00:00:00Z
2005,7,29,7,친절한 금자씨,20483051393,0.026,3119682,386,41438,한국,한국,CJ ENM,2005-07-29T00:00:00Z
2005,12,14,8,태풍,19372557600,0.025,3035086,481,36678,한국,한국,CJ ENM,2005-12-14T00:00:00Z
2005,6,16,9,미스터 & 미세스 스미스,18900071500,0.024,2963193,302,45087,미국,미국,이십세기폭스필름코퍼레이션,2005-06-16T00:00:00Z
2005,9,23,10,너는 내 운명,17653752500,0.023,2701230,306,46667,한국,한국,CJ ENM,2005-09-23T00:00:00Z
2005,7,7,11,우주전쟁,16758594690,0.021,2642874,401,37362,미국,미국,UIP코리아,2005-07-07T00:00:00Z
2005,3,10,12,마파도,16751202503,0.021,2636857,178,49473,한국,한국,CJ ENM,2005-03-10T00:00:00Z
2005,10,7,13,내 생애 가장 아름다운 일주일,14710541000,0.019,2290709,296,41056,한국,한국,CJ ENM,2005-10-07T00:00:00Z
2005,12,14,14,킹콩,13690627700,0.018,2211462,319,21052,미국,미국,UIP코리아,2005-12-14T00:00:00Z
2005,8,11,15,박수칠 때 떠나라,13181626500,0.017,2073641,237,32149,한국,한국,(주)시네마서비스,2005-08-11T00:00:00Z
2005,11,23,16,광식이 동생 광태,12808604009,0.016,2024424,276,35674,한국,한국,(주)엠케이픽처스,2005-11-23T00:00:00Z
2005,5,4,17,혈의 누,12367486506,0.016,1926592,264,35167,한국,한국,(주)시네마서비스,2005-05-04T00:00:00Z
2005,4,28,18,댄서의 순정,11674131000,0.015,1856759,240,36482,한국,한국,쇼이스트(주),2005-04-28T00:00:00Z
2005,2,8,19,콘스탄틴,11164582000,0.0139999999999999,1736163,177,26430,미국,미국,워너브러더스 코리아(주),2005-02-08T00:00:00Z
2005,3,17,20,잠복근무,9590415500,0.012,1533175,214,32266,한국,한국,(주)쇼박스,2005-03-17T00:00:00Z
2005,6,10,21,연애의 목적,9846423390,0.013,1524898,243,29871,한국,한국,CJ ENM,2005-06-10T00:00:00Z
2004,12,23,22,하울의 움직이는 성,9123456000,0.012,1466554,183,22300,일본,일본,"(주)이수C&E,(주)시네마서비스",2004-12-23T00:00:00Z
2005,5,26,23,스타워즈 에피소드3 - 시스의복수,9325891000,0.012,1464792,272,28465,미국,미국,이십세기폭스필름코퍼레이션,2005-05-26T00:00:00Z
2005,4,1,24,주먹이 운다(Crying Fist),9322812000,0.012,1462972,249,32964,한국,한국,쇼이스트(주),2005-04-01T00:00:00Z
2005,7,14,25,마다가스카,8655327500,0.011,1391221,298,30109,미국,미국,CJ ENM,2005-07-14T00:00:00Z
2005,10,27,26,야수와 미녀,8378297000,0.011,1339833,202,29101,한국,한국,(주)쇼박스,2005-10-27T00:00:00Z
2005,6,9,27,간 큰 가족,8212961893,0.011,1305518,247,31517,한국,한국,(주)쇼박스,2005-06-09T00:00:00Z
2005,9,16,28,찰리와 초콜릿 공장,7831016503,0.01,1282348,134,19793,미국,미국,워너브러더스 코리아(주),2005-09-16T00:00:00Z
2005,12,21,29,작업의 정석,7883887000,0.01,1257923,260,15454,한국,한국,(주)쇼박스,2005-12-21T00:00:00Z
2005,5,4,30,킹덤 오브 헤븐,7805432000,0.01,1235768,247,26594,미국,미국,이십세기폭스필름코퍼레이션,2005-05-04T00:00:00Z
2005,2,3,31,B형 남자친구,7324579000,0.009,1174581,167,20316,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2005-02-03T00:00:00Z
2005,4,1,32,달콤한 인생,7230710500,0.009,1112277,265,30655,한국,한국,CJ ENM,2005-04-01T00:00:00Z
2005,6,30,33,분홍신,6768135000,0.009,1072940,182,22227,한국,한국,(주)쇼박스,2005-06-30T00:00:00Z
2004,12,31,34,알렉산더,6856981789,0.009,1070986,213,14124,미국,미국,(주)시네마서비스,2004-12-31T00:00:00Z
2005,11,10,35,미스터 소크라테스,6765653000,0.009,1066103,205,22921,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2005-11-10T00:00:00Z
2004,12,31,36,내셔널 트레져,6615977000,0.008,1029385,145,15222,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2004-12-31T00:00:00Z
2005,5,20,37,연애술사,6383653500,0.008,1014372,155,23610,한국,한국,CJ ENM,2005-05-20T00:00:00Z
2005,2,18,38,파송송 계란탁,6292855500,0.008,1003026,155,21505,한국,한국,CJ ENM,2005-02-18T00:00:00Z
2005,7,15,39,천군,5852391000,0.00699999999999999,933147,186,18850,한국,한국,(주)쇼박스,2005-07-15T00:00:00Z
2005,5,27,40,"안녕, 형아",5614875500,0.00699999999999999,924019,158,24235,한국,한국,(주)시네마서비스,2005-05-27T00:00:00Z
2005,9,8,41,형사 Duelist,5840528000,0.00699999999999999,920947,292,22217,한국,한국,코리아픽쳐스(주),2005-09-08T00:00:00Z
2005,10,20,42,새드무비,5628200500,0.00699999999999999,902077,262,21670,한국,한국,"롯데쇼핑㈜롯데엔터테인먼트,아이러브시네마",2005-10-20T00:00:00Z
2005,1,7,43,샤크,5577637500,0.00699999999999999,897731,185,17953,미국,미국,CJ ENM,2005-01-07T00:00:00Z
2005,2,3,44,그때 그 사람들,5777895500,0.00699999999999999,890601,140,16471,한국,한국,(주)엠케이픽처스,2005-02-03T00:00:00Z
2005,5,19,45,남극일기,5478113500,0.00699999999999999,871235,244,18655,한국,한국,(주)쇼박스,2005-05-19T00:00:00Z
2005,6,24,46,배트맨 비긴즈,5552226000,0.00699999999999999,869244,228,20099,미국,미국,워너브러더스 코리아(주),2005-06-24T00:00:00Z
2005,10,27,47,오로라 공주,5365343000,0.00699999999999999,830538,185,20738,한국,한국,(주)시네마서비스,2005-10-27T00:00:00Z
2005,9,29,48,강력 3반,5053205500,0.006,828112,174,19950,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2005-09-29T00:00:00Z
2005,1,14,49,쿵푸 허슬,5309283000,0.00699999999999999,823559,148,17201,중국,중국,소니픽쳐스릴리징코리아,2005-01-14T00:00:00Z
2005,1,14,50,몽정기2,5110555000,0.00699999999999999,813164,147,15130,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2005-01-14T00:00:00Z
2005,1,7,51,오션스 트웰브,5185799000,0.00699999999999999,800323,152,14141,호주,"호주,미국",워너브러더스 코리아(주),2005-01-07T00:00:00Z
2005,1,28,52,레모니 스니켓의 위험한 대결,4759572000,0.006,763829,134,14209,미국,미국,CJ ENM,2005-01-28T00:00:00Z
2005,3,10,53,밀리언 달러 베이비,4673595179,0.006,724571,159,17228,미국,미국,"(주)노바미디어,(주)튜브엔터테인먼트",2005-03-10T00:00:00Z
2005,11,17,54,그림형제 : 마르바덴 숲의 전설,4587244000,0.006,723385,183,16690,미국,미국,쇼이스트(주),2005-11-17T00:00:00Z
2005,12,29,55,왕의 남자,4409503500,0.006,719782,259,4994,한국,한국,(주)시네마서비스,2005-12-29T00:00:00Z
2005,2,25,56,숨바꼭질,4385704000,0.006,688853,108,14365,미국,미국,이십세기폭스필름코퍼레이션,2005-02-25T00:00:00Z
2005,11,18,57,플라이트 플랜,4347551500,0.006,687833,164,16183,미국,미국,브에나비스타인터내셔널코리아,2005-11-18T00:00:00Z
2005,8,18,58,"이대로, 죽을 순 없다(Short Time)",4266661500,0.005,679352,164,16389,한국,한국,쇼이스트(주),2005-08-18T00:00:00Z
2005,9,7,59,외출,4376240500,0.006,678786,244,21684,한국,한국,쇼이스트(주),2005-09-07T00:00:00Z
2005,11,23,60,나의 결혼원정기,3860195500,0.005,632553,237,17814,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2005-11-23T00:00:00Z
2005,7,28,61,로봇(애니),3745179500,0.005,623273,176,13356,미국,미국,이십세기폭스필름코퍼레이션,2005-07-28T00:00:00Z
2005,12,29,62,"나니아 연대기-사자,마녀 그리고 옷장",3822499800,0.005,621573,275,6436,미국,미국,브에나비스타인터내셔널코리아,2005-12-29T00:00:00Z
2005,2,18,63,에비에이터,3953937000,0.005,616072,139,12249,독일,독일,코리아픽쳐스(주),2005-02-18T00:00:00Z
2005,3,11,64,Mr.히치: 당신을 위한 데이트 코치,3966502500,0.005,607754,142,15423,미국,미국,소니픽쳐스릴리징코리아,2005-03-11T00:00:00Z
2005,12,1,65,6월의 일기,3645962000,0.005,593867,169,15245,한국,한국,(주)쇼박스,2005-12-01T00:00:00Z
2005,8,11,66,판타스틱4,3498924500,0.004,560275,147,11363,미국,미국,이십세기폭스코리아(주),2005-08-11T00:00:00Z
2005,5,26,67,그루지,3412668000,0.004,553014,124,15369,일본,일본,(주)튜브엔터테인먼트,2005-05-26T00:00:00Z
2005,7,28,68,스텔스,3364375000,0.004,532360,175,12135,미국,미국,소니픽쳐스릴리징코리아,2005-07-28T00:00:00Z
2005,11,18,69,무영검,3306109500,0.004,519721,264,18140,한국,한국,CJ ENM,2005-11-18T00:00:00Z
2005,4,15,70,역전의 명수,3222783000,0.004,510290,178,17754,한국,한국,(주)시네마서비스,2005-04-15T00:00:00Z
2005,4,29,71,트리플 X2 : 넥스트 레벨,2951349000,0.004,465276,155,16032,미국,미국,소니픽쳐스릴리징코리아,2005-04-29T00:00:00Z
2005,10,13,72,신화 : 진시황릉의 비밀,2794772500,0.004,449172,167,12707,홍콩,홍콩,"씨네그루(주)다우기술,쇼이스트(주)",2005-10-13T00:00:00Z
2005,8,12,73,가발,2816190000,0.004,448161,145,10156,한국,한국,CJ ENM,2005-08-12T00:00:00Z
2005,1,14,74,키다리 아저씨,2787774500,0.004,440554,121,11269,한국,한국,CJ ENM,2005-01-14T00:00:00Z
2005,11,3,75,유령신부(애니),2738055000,0.004,433715,124,13179,영국,영국,워너브러더스 코리아(주),2005-11-03T00:00:00Z
2005,6,24,76,사하라,2615859500,0.003,411424,182,12882,미국,미국,CJ ENM,2005-06-24T00:00:00Z
2005,9,15,77,신데렐라맨,2561822500,0.003,405215,145,9476,미국,미국,브에나비스타인터내셔널코리아,2005-09-15T00:00:00Z
2005,7,15,78,여고괴담 4 : 목소리,2474641500,0.003,397327,167,12931,한국,한국,(주)시네마서비스,2005-07-15T00:00:00Z
2005,3,18,79,호스티지,2416540003,0.003,379707,129,11559,미국,미국,쇼이스트(주),2005-03-18T00:00:00Z
2005,1,14,80,월드 오브 투모로우,2252013000,0.003,350356,129,9109,미국,미국,(주)쇼박스,2005-01-14T00:00:00Z
2005,11,4,81,월래스와 그로밋 : 거대토끼의 저주,2146946500,0.003,350074,180,11256,영국,영국,CJ ENM,2005-11-04T00:00:00Z
2005,11,3,82,"사랑해, 말순씨",2191787000,0.003,349118,170,12364,한국,한국,쇼이스트(주),2005-11-03T00:00:00Z
2005,8,18,83,옹박 : 두번째 미션,2125663500,0.003,341968,137,10769,태국,태국,(주)쇼박스,2005-08-18T00:00:00Z
2005,1,21,84,뉴 폴리스 스토리,2138199000,0.003,341223,125,9149,홍콩,홍콩,"(유)영화사 화수분,코리아픽쳐스(주)",2005-01-21T00:00:00Z
2005,9,30,85,미스터 주부퀴즈왕,2106892000,0.003,337772,180,11295,한국,한국,(주)쇼박스,2005-09-30T00:00:00Z
2005,9,16,86,더 독,2024843500,0.003,321204,113,8687,프랑스,프랑스,"(주)아펙스 엔터테인먼트,UIP코리아",2005-09-16T00:00:00Z
2005,4,21,87,어바웃 러브,2071989000,0.003,318355,121,11232,영국,영국,(주)튜브엔터테인먼트,2005-04-21T00:00:00Z
2005,6,30,88,씬 시티,2024599506,0.003,311066,126,8665,미국,미국,쇼이스트(주),2005-06-30T00:00:00Z
2005,9,9,89,나이트 플라이트,1918951500,0.002,296670,122,10204,미국,미국,CJ ENM,2005-09-09T00:00:00Z
2005,10,28,90,레전드 오브 조로,1844907000,0.002,295068,151,9199,미국,미국,소니픽쳐스릴리징코리아,2005-10-28T00:00:00Z
2005,4,29,91,착신아리2,1791015000,0.002,292882,112,10713,일본,일본,CJ ENM,2005-04-29T00:00:00Z
2005,6,30,92,셔터,1828426000,0.002,291218,111,9260,태국,태국,CJ ENM,2005-06-30T00:00:00Z
2005,9,29,93,칠검,1825137500,0.002,285194,159,10097,홍콩,홍콩,(주)튜브엔터테인먼트,2005-09-29T00:00:00Z
2004,12,15,94,인크레더블,1736405000,0.002,277928,110,6031,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2004-12-15T00:00:00Z
2005,8,25,95,애프터 선셋,1686015000,0.002,270895,115,8702,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2005-08-25T00:00:00Z
2005,4,22,96,인터프리터,1736661500,0.002,269511,90,7454,영국,영국,UIP코리아,2005-04-22T00:00:00Z
2005,12,1,97,저스트 라이크 헤븐,1683002000,0.002,259980,116,8935,미국,미국,CJ ENM,2005-12-01T00:00:00Z
2005,3,10,98,쏘우,1553548500,0.002,240745,99,8841,미국,미국,(주)영화사한결,2005-03-10T00:00:00Z
2005,4,15,99,미트 페어런츠2,1532798500,0.002,235418,135,10029,미국,미국,CJ ENM,2005-04-15T00:00:00Z
2005,8,25,100,그녀는 요술쟁이,1501346500,0.002,234899,115,7604,미국,미국,소니픽쳐스릴리징코리아,2005-08-25T00:00:00Z
2004,12,30,101,신석기 블루스,1493666000,0.002,233645,99,6560,한국,한국,(주)쇼박스,2004-12-30T00:00:00Z
2005,12,22,102,파랑주의보,1427060500,0.002,232809,128,5704,한국,한국,아이러브시네마,2005-12-22T00:00:00Z
2005,6,2,103,pm 11:14,1472278500,0.002,228934,78,6943,미국,미국,(주)쇼박스,2005-06-02T00:00:00Z
2005,5,20,104,하우스 오브 왁스,1479334000,0.002,227785,85,6551,미국,미국,워너브러더스 코리아(주),2005-05-20T00:00:00Z
2005,12,29,105,청연,1361242000,0.002,223620,164,3257,한국,한국,코리아픽쳐스(주),2005-12-29T00:00:00Z
2005,2,3,106,클로저,1448878000,0.002,220185,89,6544,미국,미국,"(주)스튜디오디에이치엘,(주)퍼스트런,글뫼 주식회사,소니픽쳐스릴리징코리아",2005-02-03T00:00:00Z
2005,2,18,107,"제니, 주노",1283847500,0.002,216516,99,7606,한국,한국,쇼이스트(주),2005-02-18T00:00:00Z
NA,NA,NA,108,2005 [통합]패키지영화,1504336000,0.002,215762,18,6102,기타,기타,NA,NA
2005,10,20,109,케이브,1355444500,0.002,214045,104,7481,독일,독일,CJ ENM,2005-10-20T00:00:00Z
2005,2,25,110,레이,1414896500,0.002,213916,66,5732,미국,미국,UIP코리아,2005-02-25T00:00:00Z
2005,2,18,111,레드 아이,1313457500,0.002,210793,86,7241,한국,한국,영화사청어람(주),2005-02-18T00:00:00Z
2005,12,8,112,프라임 러브,1308088500,0.002,209747,136,6293,미국,미국,(주)튜브엔터테인먼트,2005-12-08T00:00:00Z
2005,11,11,113,"소년, 천국에 가다",1258000500,0.002,207189,193,7884,한국,한국,"(주)쇼박스,영화사청어람(주)",2005-11-11T00:00:00Z
2005,6,16,114,텍사스 전기톱 연쇄살인사건,1294883500,0.002,201990,97,7637,미국,미국,(주)쇼박스,2005-06-16T00:00:00Z
2005,2,25,115,네버랜드를 찾아서,1287392500,0.002,200339,52,4852,미국,미국,브에나비스타인터내셔널코리아,2005-02-25T00:00:00Z
2005,8,26,116,인 굿 컴퍼니,1212345000,0.002,185385,99,5388,미국,미국,스폰지,2005-08-26T00:00:00Z
2005,6,3,117,링2(2005),1145685003,0.001,183318,111,7030,미국,미국,CJ ENM,2005-06-03T00:00:00Z
2005,5,4,118,밀리언즈,1091577000,0.001,178569,93,7253,영국,영국,CJ ENM,2005-05-04T00:00:00Z
2004,12,8,119,오페라의 유령,1165129500,0.001,178053,110,3786,미국,미국,"(주)팝엔터테인먼트,(주)드림팩트엔터테인먼트,CJ ENM",2004-12-08T00:00:00Z
2005,1,21,120,엘렉트라,1126857500,0.001,173048,71,4641,미국,미국,이십세기폭스필름코퍼레이션,2005-01-21T00:00:00Z
2005,11,10,121,이터널 선샤인,1097996500,0.001,167649,79,4541,미국,미국,"(주)노바미디어,코리아픽쳐스(주)",2005-11-10T00:00:00Z
2005,3,25,122,"지금, 만나러 갑니다",1031872500,0.001,165601,120,6467,일본,일본,"(주)디스테이션,(주)엔케이컨텐츠,롯데쇼핑㈜롯데엔터테인먼트",2005-03-25T00:00:00Z
2005,4,7,123,엄마,978382500,0.001,161780,113,8844,한국,한국,영화사청어람(주),2005-04-07T00:00:00Z
2005,8,18,124,첼로-홍미주 일가 살인사건,985067500,0.001,158318,124,6573,한국,한국,(주)튜브엔터테인먼트,2005-08-18T00:00:00Z
2005,5,20,125,"우리, 사랑일까요?",962282500,0.001,146628,69,4538,미국,미국,브에나비스타인터내셔널코리아,2005-05-20T00:00:00Z
2005,9,1,126,크림슨 리버2,883701500,0.001,140692,114,5227,프랑스,"프랑스,영국,이탈리아",미디어라인코리아,2005-09-01T00:00:00Z
2005,4,1,127,미스 에이전트2 : 라스베가스 잠입사건,890738500,0.001,139358,102,6022,미국,미국,워너브러더스 코리아(주),2005-04-01T00:00:00Z
2005,10,13,128,당신이 사랑하는 동안에,892170500,0.001,137954,103,5605,미국,미국,"(주)에이앤비픽쳐스,(주)쇼박스",2005-10-13T00:00:00Z
2005,9,29,129,사랑니,867603000,0.001,135505,144,6878,한국,한국,(주)시네마서비스,2005-09-29T00:00:00Z
2005,10,20,130,베니스의 상인,800152000,0.001,132117,81,4088,이탈리아,이탈리아,미디어라인코리아,2005-10-20T00:00:00Z
